time,TP9,AF7,AF8,TP10,AUX
1644477865501.1562,-50.29296875,-42.96875,-596.6796875,-14.16015625,194.82421875
1644477865505.0625,-49.31640625,-39.0625,-130.37109375,-18.5546875,-145.5078125
1644477865508.9688,-6.8359375,-33.203125,207.03125,8.30078125,-142.08984375
1644477865512.875,18.5546875,-32.2265625,164.0625,16.11328125,89.84375
1644477865516.7812,3.41796875,-23.4375,201.171875,11.23046875,-33.203125
1644477865520.6875,-38.57421875,-24.4140625,64.94140625,-7.32421875,-174.31640625
1644477865524.5938,-56.640625,-32.2265625,-228.515625,-21.97265625,-175.29296875
1644477865528.5,-25.87890625,-33.69140625,-95.21484375,-1.953125,-51.26953125
1644477865532.4062,0.48828125,-30.2734375,201.66015625,15.13671875,62.5
1644477865536.3125,-10.7421875,-28.3203125,112.79296875,-0.9765625,-37.59765625
1644477865540.2188,-45.8984375,-32.2265625,-178.7109375,-16.6015625,4.39453125
1644477865544.125,-62.01171875,-35.64453125,-666.015625,-15.625,239.2578125
1644477865548.0312,-33.69140625,-31.73828125,-128.90625,-2.44140625,68.359375
1644477865551.9375,0.9765625,-25.87890625,535.64453125,19.04296875,-83.49609375
1644477865555.8438,-8.30078125,-23.4375,299.8046875,18.06640625,24.90234375
1644477865559.75,-44.43359375,-29.296875,13.671875,-10.7421875,0
1644477865563.6562,-64.94140625,-37.59765625,-122.0703125,-31.73828125,-108.88671875
